id,createdAt,twitterUrl,likeCount,retweetCount,viewCount,text,processed_text,polarity,sentiment
1.6123634312268063e+18,2023-01-09 08:19:32+00:00,https://twitter.com/drjaiganesh/status/1612363431226806274,0,0,10.0,@SweetKaramCoffe @SwiggyInstamart @ZeptoNow @letsblinkit Yes it will be useful,yes useful,0.6808,Positive
1.61239035684651e+18,2023-01-09 10:06:32+00:00,https://twitter.com/gpunet/status/1612390356846510082,11,4,686.0,"How @brahmGAN_AI 3D infra can change E-commerce platform @ZeptoNow @SwiggyInstamart @DunzoIt @letsblinkit @bigbasket_com @JioMart @OLX_India @MyNykaa @myntra 

3D infrastructure can potentially change e-commerce platforms in a number of ways. Here are a few examples below👇 https://t.co/g20ybNfbsA",3d infra change ecommerce platform 3d infrastructure potentially change ecommerce platform number way example,0.0772,Positive
1.612395021675946e+18,2023-01-09 10:25:04+00:00,https://twitter.com/figaar_/status/1612395021675945985,0,0,14.0,@gypsy0soul @letsblinkit @DunzoIt @SwiggyInstamart @pharmeasyapp Trust me it’s not exaggerated,trust exaggerated,0.4404,Positive
1.6124404692160348e+18,2023-01-09 13:25:40+00:00,https://twitter.com/SMadnetic/status/1612440469216034822,1,0,161.0,"tum leads mangoge,
hum branding bhi denge.
.
.
#digitalmarketing #schbang #zomatoblinkit #trend #momentmarketing #marketing #moment #explore #explorepage #pune #viralpost #blinkit https://t.co/y0SnOQEbZv",tum lead mangoge hum branding bhi denge,0.0,Neutral
1.6124415293853737e+18,2023-01-09 13:29:52+00:00,https://twitter.com/digitalseriesin/status/1612441529385373696,0,0,44.0,"It’s the year of innovation! 💡

@zomato @letsblinkit

#momentmarketimg #blinkit #zomato #billboard #blinkitzomato #trending #digitalseries #befutureready #knowyourdigital #choosedbm #digitalbrandmanagement #marketingdigitally #digitalmarketing #digitalmarketingservices https://t.co/fpuSa3ScfH",year innovation,0.3818,Positive
1.612443100533637e+18,2023-01-09 13:36:07+00:00,https://twitter.com/UptimeAI/status/1612443100533637123,0,0,30.0,"Eliminating unexpected downtime isn't that complicated. Just ask us how 😊

Joining the #billboard trend, inspired by #zomato and #blinkit.

#mememonday #eliminateunplanneddowntime #reliability #predictiveanalytics #predictivemaintenance https://t.co/yREmXT1Uoq",eliminate unexpected downtime isnt complicate ask u join trend inspire,0.7096,Positive
1.6124439519396987e+18,2023-01-09 13:39:30+00:00,https://twitter.com/GalaxyUx/status/1612443951939698690,0,0,41.0,"Jumping on the bandwagon like...🏃‍♂️

#design #blinkit #uxdesign #userexperiencedesign #design #ui #ux #TrendingNow https://t.co/crHs1CP41E",jumping bandwagon like,0.3612,Positive
1.6124440632231483e+18,2023-01-09 13:39:57+00:00,https://twitter.com/ZeoAuto/status/1612444063223148546,6,1,263.0,"Plan the shortest routes with Zeo! 🗺️🛻🚚⚡
@zomato @jtlindustries @TeriMakiSushi 
#Billboard #Blinkit #zomatoblinkit https://t.co/I2B8NFvqTX",plan shortest route zeo,0.0,Neutral
1.6124444395570668e+18,2023-01-09 13:41:26+00:00,https://twitter.com/BengalPictures/status/1612444439557066752,0,0,21.0,"We too have joined the trend. 🙃

#marketing #blinkit #zomato #songpromotion #musicpublishing #tending
#BengalPictures https://t.co/IQEs6pdfgg",join trend,0.296,Positive
1.6124450517870428e+18,2023-01-09 13:43:52+00:00,https://twitter.com/CoocaaIndia/status/1612445051787042816,9,2,349.0,"Following the trend be like 😎

#Trend #Coocaa #TrendingPost #Zomato #Blinkit https://t.co/TFxqXmMvBH",follow trend like,0.3612,Positive
1.6124467263209513e+18,2023-01-09 13:50:32+00:00,https://twitter.com/BirlaAyurveda/status/1612446726320951298,0,0,32.0,"There are many health benefits of infused water including appetite control, hydration, immune defense, heartburn prevention, blood sugar regulation and weight management. 
We serve herbal water at Ayurveda therapies .
for Herbal water.
https://t.co/IWivJjdn5V
#zomato #blinkit https://t.co/MvJuD2FYmk",many health benefit infuse water include appetite control hydration immune defense heartburn prevention blood sugar regulation weight management serve herbal water ayurveda therapy herbal water,0.6908,Positive
1.6124473341175603e+18,2023-01-09 13:52:56+00:00,https://twitter.com/SolnceEnergy/status/1612447334117560321,1,1,115.0,"That's us spilling the truth!

Jumping on the bandwagon!
This is our version

Download Solnce App 
Link in the Bio 
.
.
.#Zomato #Blinkit #Billboard #Trending #Viral #TrendingNow #ZomatoBlinkIt #MomentMarketing #TopicalSpot #solar #meme #memes #solnce #solarenergy #solar https://t.co/XcqijnFSr5",thats u spill truth jumping bandwagon version download solnce app link bio,0.3182,Positive
1.6124492622097613e+18,2023-01-09 14:00:36+00:00,https://twitter.com/digibeezsymedia/status/1612449262209761281,0,0,43.0,"It’s all about commitment for us. Whether you need to improve your search ranking or work with you through the week and weekend, we never flinch.  
#SwitchToDigibeezsy #DoodhMangogeMeme #Topical #blinkit #zomato #trending #viral #billboard #newtrend #zomatoblinkit #collabtrend https://t.co/IHXuSa0n5p",commitment u whether need improve search rank work week weekend never flinch,0.6705,Positive
1.6124497915728486e+18,2023-01-09 14:02:42+00:00,https://twitter.com/_akshatcfc/status/1612449791572848642,2,1,89.0,"When I was in my teens, I was my mom’s Blinkit &amp; Dunzo.",teen mom amp,0.0,Neutral
1.612452898188976e+18,2023-01-09 14:15:03+00:00,https://twitter.com/IndiaToday/status/1612452898188976128,6,2,1884.0,"Sikh man joins Blinkit-Zomato billboard campaign with heartwarming placards. Watch
#Trending 
https://t.co/VivdXyYTQ6",sikh man join billboard campaign heartwarming placard watch,0.6486,Positive
1.6124553719013704e+18,2023-01-09 14:24:53+00:00,https://twitter.com/Amaynkbgs/status/1612455371901370370,0,0,16.0,"@blinkitcares

#Blinkit

Grofor give service to my area. since it own blinkit.. but today  situation  after 2 year still no service provide by blinkit in my area specially. Why you own blinkit to stop service ..
Pls help",grofor give service area since today situation 2 year still service provide area specially stop service pls help,0.2023,Positive
1.6124563756696535e+18,2023-01-09 14:28:52+00:00,https://twitter.com/OsuniOapp/status/1612456375669653507,0,0,40.0,"Meme Friday doesn't always jump on bandwagon, but the Zomato Blinkit Collab was a little too irresistible to not hop on.

Download the app now - https://t.co/8Hq1TxiH7j
.
.
.
.
.
.
#trends #viral #viralpost #memes #themoraltroll #Blinkit #Zomato #osunio https://t.co/NzqUyb8hW2",meme friday doesnt always jump bandwagon collab little irresistible hop download app,0.2748,Positive
1.6124565461219656e+18,2023-01-09 14:29:33+00:00,https://twitter.com/sanjeevani_1990/status/1612456546121965578,0,0,53.0,"When it comes to health
We give you more...

Visit : https://t.co/xYxf7OcK3m
Buy 100% natural products.

#healthcare #healthylifestyle 
#natural #wellness #medicine
#sanjeevani #products #Offers #Trending #Blinkit #Marketing
#sanjeevani_aayurvedik https://t.co/mT0O7Jn2IK",come health give visit buy 100 natural product,0.3612,Positive
1.6124578611746898e+18,2023-01-09 14:34:46+00:00,https://twitter.com/revv_ranjan/status/1612457861174689793,0,0,47.0,"While the internet was filled with Zomato &amp; Blinkit brilliant billboard advertisement, many pondered what the fuss was about. 

Many brands followed the trend with their own creative angles.

The campaign explained in simple way 👇 https://t.co/qUFNhdISsS",internet fill amp brilliant billboard advertisement many ponder fuss many brand follow trend creative angle campaign explain simple way,0.7717,Positive
1.6124584240167365e+18,2023-01-09 14:37:00+00:00,https://twitter.com/verloopio/status/1612458424016736257,0,0,65.0,"With Conversational AI at your side, magical support experiences happen. 🪄

Learn more about Conversational AI at https://t.co/hyMrshkx63

#conversationalai #customersupport #meme #zomato #blinkit https://t.co/e6HAMh6dRj",conversational ai side magical support experience happen learn conversational ai,0.4019,Positive
1.6124588139527864e+18,2023-01-09 14:38:33+00:00,https://twitter.com/srividhyakk/status/1612458813952786432,1,0,28.0,"@Straying_mind Not only blinkit or dunzo, we were doing the  urban company services as well.",urban company service well,0.2732,Positive
1.6124611158790676e+18,2023-01-09 14:47:42+00:00,https://twitter.com/mks_honda/status/1612461115879067654,0,0,55.0,"Bring home comfort and style when you choose India's number one selling scooter Activa! 🛵

#Zomato #Blinkit #trending #food #Honda #Activa #ScooterBoleTohActiva #MKSHonda #Followuson #Instagram #Twitter #Facebook #linkdin #visit #mkshonda.com #call8073738568. https://t.co/pi1ex2bzZz",bring home comfort style choose india number one sell scooter activa,0.4215,Positive
1.6124631009844306e+18,2023-01-09 14:55:36+00:00,https://twitter.com/Er_Sagar_Gupta/status/1612463100984430601,1,0,18.0,@Flipkart @amazonIN Like the new campaign from BlinkIt and Zomato. Flipkart can say “Order mangoge to delivery ki jagah date denge”,like new campaign flipkart say order mangoge delivery ki jagah date denge,0.3612,Positive
1.6124634530039972e+18,2023-01-09 14:56:59+00:00,https://twitter.com/UnnatiTomar69/status/1612463453003997186,1,0,26.0,"@letsblinkit @SwiggyInstamart @bbnow_bigbasket @JioMart @ZeptoNow @DunzoIt @DunzoCare @zomatocare 
Dunzo is ignoring my tweets and emails after delivering partial order. 
please do let me know what should I do?",ignore tweet email deliver partial order please let know,-0.0516,Negative
1.6124680703203328e+18,2023-01-09 15:15:20+00:00,https://twitter.com/UnnatiTomar69/status/1612468070320332800,1,0,33.0,"@letsblinkit
 
@SwiggyInstamart
 
@bbnow_bigbasket
 
@JioMart
 
@ZeptoNow
 
@DunzoIt
 
@DunzoCare
 
#boycottdunzo #worstservice #cheaters #dunzo #dunzoit #notrecommended #stayalert #worstinthemarket

Dunzo stop ignoring me.
At least discuss otherwise I will sue the company",stop ignore least discus otherwise sue company,-0.5719,Negative
1.6124708527964529e+18,2023-01-09 15:26:24+00:00,https://twitter.com/Again_retweeted/status/1612470852796452864,0,0,80.0,"@blinkitcares @zomato 
Posting It After Cntcting Suport 4 Times.
On 24th Dec while placing an order on blinkit the paymnt failed twice due to tech error on app. Total 1444+1444=2888Rs was deducted from my @Paytm . 
The refund is still not processed by @letsblinkit #zomatoblinkit https://t.co/fd78Je6rYE",post cntcting suport 4 time 24th dec place order paymnt fail twice due tech error app total 144414442888rs deduct refund still process,-0.7351,Negative
1.6124726875402035e+18,2023-01-09 15:33:41+00:00,https://twitter.com/writersiddhant/status/1612472687540203520,2,1,131.0,"Thread: Hoping on the zomato blinkit trend
@zomato @letsblinkit 
#Memes #memesdaily #zomatoblinkit https://t.co/ynOwjqonov",thread hop trend,0.0,Neutral
1.6124731705646367e+18,2023-01-09 15:35:36+00:00,https://twitter.com/thecreativguru/status/1612473170564636672,1,0,609.0,"Best production House services are here. DM us to know more. 
Follow @thecreativguru for more
.
.
#GetOutRavi #GurinderDhawan #MondayMotivaton #Brazil #brasilia #PakvsNZ #lufc #GALA #MeghanMarkIe #BibleBuild #BlinkItZomatoTrend #zomatoblinkit #Zomato #Blinkit #zomatoblinkit https://t.co/Q4vNtiKolm",best production house service dm u know follow,0.6369,Positive
1.6124802923963556e+18,2023-01-09 16:03:54+00:00,https://twitter.com/MarketingMind_/status/1612480292396355584,45,3,2294.0,"Haha, that's true 😅
Cc: @Straying_mind

#MarketingMind #Dunzo #Blinkit https://t.co/wEKVbggKe5",haha thats true cc,0.7003,Positive
1.612481376477139e+18,2023-01-09 16:08:13+00:00,https://twitter.com/unfilteredshibu/status/1612481376477138945,5,4,88.0,"When I was in my teens, I was my mom's Blinkit &amp; Dunzo. :)",teen mom amp,0.0,Neutral
1.6124822856593572e+18,2023-01-09 16:11:50+00:00,https://twitter.com/martcloz/status/1612482285659357185,1,0,27.0,"Sale lelooo😁❣️ #MARTCLOZ 
.
.
.
.
(Link is in the bio)
.
.
.
#martcloz #pkcpiyush #sale #zomatomemes #zomatoblinkitcollab #zomato #blinkit #trending #post #memes #laugh @ Sponsered https://t.co/LSVmiiAWJc",sale lelooo link bio sponsered,0.0,Neutral
1.6124832126511596e+18,2023-01-09 16:15:31+00:00,https://twitter.com/op09171570/status/1612483212651159552,0,0,21.0,When I was in my teens i was my mothers dunzo and blinkit.,teen mother,0.0,Neutral
1.612483333438714e+18,2023-01-09 16:15:59+00:00,https://twitter.com/BabuMoshaaai/status/1612483333438713858,10,0,520.0,"In my teens, I was my mom’s Blinkit and Dunzo!",teen mom,0.0,Neutral
1.612483719209816e+18,2023-01-09 16:17:31+00:00,https://twitter.com/me_anjali/status/1612483719209816065,5,2,158.0,@gomechanicindia @zomato @letsblinkit This suits you better https://t.co/nwhbX95kub,suit well,0.2732,Positive
1.6124848833556685e+18,2023-01-09 16:22:09+00:00,https://twitter.com/generosityfirst/status/1612484883355668486,0,0,89.0,@gomechanicindia @zomato @letsblinkit 1st make the delivery time more accurate... then claim anything else...,1st make delivery time accurate claim anything else,0.0,Neutral
1.6124850846025687e+18,2023-01-09 16:22:57+00:00,https://twitter.com/Naqvitweet/status/1612485084602568705,0,1,26.0,"When I was in my teens, I was my mom’s Blinkit &amp; Dunzo.",teen mom amp,0.0,Neutral
1.612485577571537e+18,2023-01-09 16:24:54+00:00,https://twitter.com/rohun_vora/status/1612485577571536896,0,0,42.0,"@Volaverse @letsblinkit @zomato @LiskHQ should do one with “Grant Mangoge, Grant Denge”. That’s more realistic than your bs metaverse education hahahaha",one grant mangoge grant denge thats realistic b metaverse education hahahaha,0.6124,Positive
1.6124869533494026e+18,2023-01-09 16:30:22+00:00,https://twitter.com/StartupSteroid/status/1612486953349402624,1,0,59.0,"If your Startup is hungry for success, don't settle for just a bite of funding. Head to Startup Game Changer Summit for a feast of mentorship!

@zomato @letsblinkit

#blinkitzomato #trending #startup #angelinvestors #Summit2023 #SGC2023
#opportunity  #growth #californiabusiness https://t.co/yh2zVxtaTe",startup hungry success dont settle bite funding head startup game changer summit feast mentorship,0.5719,Positive
1.612487814326915e+18,2023-01-09 16:33:48+00:00,https://twitter.com/BritishJehadist/status/1612487814326915072,0,0,45.0,"Jeera mangoge ...kachra denge. Ordered jeera from @letsblinkit on Jan 7 and got this..some fake cumin with an awful smell and no taste. Wrapping is Grofers so wondering if this is old wine repackaged with new date.
@deepigoyal @albinder https://t.co/ga1CcFqYMu",jeera mangoge kachra denge order jeera jan 7 get thissome fake cumin awful smell taste wrap grofers wonder old wine repackaged new date,-0.7269,Negative
1.6124905978348462e+18,2023-01-09 16:44:51+00:00,https://twitter.com/Amit_8007_/status/1612490597834846208,1,0,123.0,@abhymurarka Blinkit quality is better than other player (in Bangalore),quality well player bangalore,0.2732,Positive
1.612491076388139e+18,2023-01-09 16:46:45+00:00,https://twitter.com/Gandharav9/status/1612491076388139009,0,0,9.0,@SwiggyCares see this 30 mins before it shows 40 mins after 30 mins 46 more mins very good service why do you take order if you can't provide service learn something from blinkit zepto they deliver order on time https://t.co/pkoGJ24s6l,see 30 min show 40 min 30 min 46 min good service take order cant provide service learn something deliver order time,0.4404,Positive
1.6124914922282312e+18,2023-01-09 16:48:25+00:00,https://twitter.com/IndiaSsp/status/1612491492228231170,0,0,8.0,Latest Technology: Blinkit aggressive..! Apple iPhone-14 door deliver... https://t.co/uEZDpPZPSd,late technology aggressive apple iphone14 door deliver,-0.1531,Negative
1.6124923957230797e+18,2023-01-09 16:52:00+00:00,https://twitter.com/sandy70449734/status/1612492395723079680,0,0,49.0,@letsblinkit Please don't use blinkit they are cheating with customers.,please dont use cheat customer,0.5831,Positive
1.6124933282302894e+18,2023-01-09 16:55:42+00:00,https://twitter.com/Pravveen951981/status/1612493328230289408,0,0,17.0,"@ACTFibernet @zomato @letsblinkit Even after making the payment for 5+1Months  plan, with 50Mbps, speed in the App, it is still reflecting the due amount, since being of my connection I have never opted any monthly plans, a always choose minimum 6months plan. But in between,they change the plan without intimation",even make payment 51months plan 50mbps speed app still reflect due amount since connection never opt monthly plan always choose minimum 6months plan betweenthey change plan without intimation,0.0,Neutral
1.6124934299169587e+18,2023-01-09 16:56:07+00:00,https://twitter.com/PratikRoker/status/1612493429916958721,0,0,34.0,"When I was in my teens, i was my mom's Blinkit &amp; Dunzo😐.
Dhaniya in 10 minutes 😐 and my Dad was BigBasket⛄, next day delivery 🤪.",teen mom amp dhaniya 10 minute dad next day delivery,0.0,Neutral
1.612493684267975e+18,2023-01-09 16:57:07+00:00,https://twitter.com/BhattNimit/status/1612493684267974660,0,0,7.0,@KinaraCapital @letsblinkit @netflix @NetflixIndia - What Say!,say,0.0,Neutral
1.6124938333209354e+18,2023-01-09 16:57:43+00:00,https://twitter.com/Crystal_clear09/status/1612493833320935424,0,0,15.0,@zeptocares I will use @letsblinkit rather.,use rather,0.0,Neutral
1.6124946828604457e+18,2023-01-09 17:01:05+00:00,https://twitter.com/Pravveen951981/status/1612494682860445696,0,0,15.0,"@ACTFibernet @zomato @letsblinkit Dear ActFiber users please keep tracking of your plan that you have opted at the time of availing your, connection it can  downgraded at any time without your request / concent  or intervention",dear actfiber user please keep track plan opt time avail connection downgrade time without request concent intervention,0.5994,Positive
1.6124954503090053e+18,2023-01-09 17:04:08+00:00,https://twitter.com/csundar86/status/1612495450309005312,0,0,19.0,"When I was in my teens, I was my mom’s Blinkit &amp; Dunzo.",teen mom amp,0.0,Neutral
1.612497958297297e+18,2023-01-09 17:14:06+00:00,https://twitter.com/jin_aesthetic_/status/1612497958297296898,0,0,19.0,@TheJupiterApp @zomato @letsblinkit Humare school se chutti mango extra classes denge,humare school se chutti mango extra class denge,0.0,Neutral
1.612498233988903e+18,2023-01-09 17:15:12+00:00,https://twitter.com/Pravveen951981/status/1612498233988902913,0,0,10.0,"@ACTFibernet @zomato @letsblinkit We pay for the internet, but what we get finally is only... https://t.co/F3UdmcuygU",pay internet get finally,-0.1027,Negative
1.6125023939121848e+18,2023-01-09 17:31:44+00:00,https://twitter.com/take_lite_pa/status/1612502393912184833,3,0,387.0,"When I moved to Kerala, I went back to being my moms Blinkit &amp; Dunzo",move kerala go back mom amp,0.0,Neutral
1.6125038109913457e+18,2023-01-09 17:37:22+00:00,https://twitter.com/sujeet0327/status/1612503810991345664,1,0,55.0,@ACTFibernet @zomato @letsblinkit If you really want to order something to eat better go for some one else otherwise you will be hungry forever. No internet. Even account activation need dayssss…,really want order something eat well go one else otherwise hungry forever internet even account activation need days,0.4005,Positive
1.6125071036919316e+18,2023-01-09 17:50:27+00:00,https://twitter.com/abhay57448427/status/1612507103691931648,0,0,5.0,"@albinder @blinkitcares @letsblinkit ORD378709496 Sir, my product was not received, no one helped, neither my refund was given, the customer did not help. Please help me sir",ord378709496 sir product receive one help neither refund give customer help please help sir,0.8555,Positive
1.612507251180458e+18,2023-01-09 17:51:02+00:00,https://twitter.com/sunita39424199/status/1612507251180457985,1,0,93.0,@Straying_mind @letsblinkit Hillarious....moms r no less than an incarnation of #Hitler....sweetie pies.❤️,hillariousmoms r less incarnation pie,0.0,Neutral
1.612507355769606e+18,2023-01-09 17:51:27+00:00,https://twitter.com/Kamal_kvrm/status/1612507355769606144,0,0,82.0,@letsblinkit Start delivery in #Mathura also.,start delivery also,0.0,Neutral
1.612509172310102e+18,2023-01-09 17:58:40+00:00,https://twitter.com/AnonnaDutt/status/1612509172310102016,5,0,551.0,"This is the reason I am willing to pay @letsblinkit for my order! Sick, in bed, decided to use @bbnow_bigbasket to order soup and vicks cough drops. The order was delayed by over 30 mins and even then they couldn't satisfactorily tell me when it will arrive!",reason willing pay order sick bed decide use order soup vicks cough drop order delayed 30 min even couldnt satisfactorily tell arrive,-0.8353,Negative
1.6125098403282534e+18,2023-01-09 18:01:19+00:00,https://twitter.com/bhavEish10/status/1612509840328253440,0,0,35.0,"@deepigoyal @albinder @nyAnimall Hi Team

I wanted to know that BLINKIT is BIG SCAM Company. I bought something from BLINKIT and paid amount from Gift card but due to your system issue i was only able to make payment of rupees 160 and remaining amount blinkit is not paying.",hi team want know big scam company bought something paid amount gift card due system issue able make payment rupee 160 remain amount pay,-0.2263,Negative
1.612512003972825e+18,2023-01-09 18:09:55+00:00,https://twitter.com/Pratham35706705/status/1612512003972825088,1,0,42.0,"When I was in my teens, I was my Mom's Blinkit  &amp; Dunzo",teen mom amp,0.0,Neutral
1.6125125576293294e+18,2023-01-09 18:12:07+00:00,https://twitter.com/MindSpacepvt/status/1612512557629329408,0,0,41.0,"Mental Health Matters
#mentalhealth #MentalHealthMatters #psychology #Billboard #momentmarketing #therapy #zomato #blinkit https://t.co/MGOMpya50q",mental health matter,0.0258,Positive
1.6125214753361797e+18,2023-01-09 18:47:33+00:00,https://twitter.com/HariDutttVyyas/status/1612521475336179712,2,0,84.0,"When I was in my teens, I was my mom's Blinkit &amp; Dunzo.",teen mom amp,0.0,Neutral
1.612523338295042e+18,2023-01-09 18:54:57+00:00,https://twitter.com/NithyaKyatham/status/1612523338295042048,0,0,41.0,"Worst service by @letsblinkit,today i bought hit mosquito rocket from @blinkiteng &amp; found that it is nt working properly so they were replaced but replaced item also stopped working. When I was asking for refund they were unable to do it, asking us to connect @HITKPKD #BanBlinkit https://t.co/eZCAXZmGJN",bad service today bought hit mosquito rocket amp found nt work properly replace replace item also stop work ask refund unable ask u connect,-0.6908,Negative
1.6125292966561997e+18,2023-01-09 19:18:38+00:00,https://twitter.com/niki_niki_ta_ta/status/1612529296656199680,0,0,253.0,Stfu @letsblinkit 😶..chill https://t.co/tace6bdgVO,stfu chill,0.0,Neutral
